,0
233," The importance of a strong public school system is reflected in the State budget, wherepublic education accounts for more than 56% of all state spending"
234," And for PreK-12 education, that’s $3"
235,"7 billion, with an increase of nearly $1 billion in thelast decade"
236," For most Iowa families, that’s money well spent"
237," Across the State, in every one of our 99counties, there are strong schools with dedicated teachers"
238, https://www
239,desmoinesregister
240,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 11 of 17Iowa Gov
241," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMBut for some families, the school district doesn’t fit their values or meet the needs of theirchild"
242," And sadly, in some cases, school administrators are ignoring the problem or just notlistening"
243, Some even believe that it’s a school’s responsibility to not just teach kids to learnbut to control what they learn—to push their worldview
244," The problem has been building for some time, but parents are no longer in the dark"
245," Recently, several parents brought to light that schools are buying and teaching with booksthat contain vulgar and sexually explicit material involving minors"
246, These books are soexplicit they’d be X-rated if they were movies
247," The content is so bad that after a parentread them at a school board meeting, the district took the live stream down from itswebsite because the passages were too inappropriate—and yet many of these books remainin school libraries today"
248,We live in a free country with free expression
249, But there’s a difference between shoutingvulgarities from a street corner and assigning them as required classroom reading
250, There’sa difference between late-night cable TV and the school library
251, If school boards and administrators refuse to understand that—if they believe theclassroom is about pushing their worldview—then we’re on the wrong path
252," So to the parents who are listening tonight, who are frustrated with what’s happening:Know that I and members of this legislature have heard you loud and clear"
253, Enough isenough
254," Parents matter, and we’re going to make sure you stay in charge of your child’seducation"
255, It starts with full transparency
256, All schools should be required to publish what they’reteaching
257, There’s no reason to hide it—at least no good reason
258, The same goes for the books in the library
259," Parents should know what their kids haveaccess to, and they should have a timely process to address their concerns"
260," Because whenour parents are fully informed, they can make informed choices"
261, https://www
262,desmoinesregister
263,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 12 of 17Iowa Gov
264," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMAnd ultimately, that’s what every parent deserves: a choice"
265,"  Even when the school is doingwhat it should, that doesn’t necessarily mean the unique needs and values of every studentare being met"
266, Wealthier parents always have an alternative
267, But many middle- and lower-incomefamilies don’t
268, They don’t have a choice
269,"Jacky Ochoa, a mother of four daughters who attend St"
270, Rose of Lima Catholic school inDenison said it best
271," Writing to the Des Moines Register, she said that “school choice ispersonal; it’s about students"
272," Choice empowers parents—a child’s strongest advocates, andthe people who best know their skills and interests—to select the learning environmentthat will allow their child to shine"
273,"”Jacky, I couldn’t agree more—which is why I’ll be introducing legislation that allowsmiddle- and low-income families and students with an individualized educational plan toreceive a portion of the ‘per pupil’ funds allocated annually by the state to move their childto the education system of their choice"
274,"About 70% (over $5,300) of those funds will go directly into an account for families tocustomize their child’s education"
275, The remaining 30% will be distributed by the state tosmaller school districts
276," We want to ensure our small schools stay strong while, at the same time, empoweringparents to choose what’s best for their child"
277," As I said last year, school choice isn’t a zero sum game"
278, It has the potential to raise thequality of all schools
279," After we expanded open enrollment last session, one superintendentresponded by setting the goal of making his district the “destination of choice"
280,"” That is precisely what we want: For every school, public or private, to strive to be the bestit can be"
281," Because when our schools succeed, Iowa becomes a “destination of choice” forparents everywhere"
282,My focus tonight is about work and workers
283, About what puts food on the table and a roofover our head
284, About what gives us meaning and purpose
285,   https://www
286,desmoinesregister
287,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 13 of 17Iowa Gov
288," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMBut sometimes work means more than that"
289, Sometimes—for a small but brave few—itmeans putting someone else’s life above their own
