,0
286,desmoinesregister
287,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 13 of 17Iowa Gov
288," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMBut sometimes work means more than that"
289, Sometimes—for a small but brave few—itmeans putting someone else’s life above their own
290,"  For those workers—those who serve in our armed forces, who patrol our streets, guard ourprisons, or in any other way protect and serve—an occasion like this would be incompletewithout saying thank you and recognizing those Iowans who gave the ultimate sacrificelast year"
291, Cpl
292," Daegan William-Tyeler Page, who was killed by terrorists as he bravely protected UScitizens and Afghan refugees attempting to evacuate Kabul"
293," Nurse Lorena Schulte and Correctional Officer Robert McFarland, who sacrificed theirlives to stop two inmates from escaping Anamosa prison"
294,And State Patrol Sgt
295," Jim Smith and Trooper Ted Benda, who spent their careersprotecting Iowans and keeping our communities safe, who tragically lost their lives in theline of duty"
296," I also want to honor the life of Congressman Neal Smith, a man who served this state andhis country for almost all of his 101 years, including as a military pilot who earned thePurple Heart in World War II"
297,"And I want to recognize the absence of my friend, John Landon, who served his country inVietnam and served his State as a representative of this body"
298," John, I miss seeing yourreassuring face from this podium, but I’m so happy that your legacy lives on"
299,"  To honor all of these brave men and women we lost this year, please join me and thefamily members who are with us tonight in a moment of silence"
300,"Whether it’s patrolling our streets or guarding our prisons, public safety jobs are difficultand absolutely vital"
301, I want to thank the legislature for giving additional funds to the Department ofCorrections to help keep our prisons secure
302, And I want to recognize the importance of theBack the Blue Bill you passed last year
303,   https://www
304,desmoinesregister
305,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 14 of 17Iowa Gov
306," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMIt’s more important than ever that we show these men and women that we appreciate whatthey do"
307," Because across the country, far too many don’t have that appreciation; they don’t believein prisons and don’t see the need for police"
308, That way of thinking isn’t just wrong; it’s dangerous
309," And in Iowa, it has no place"
310,"To re-enforce that message, we’re using federal ARPA funds to give our brave men andwomen in law enforcement and corrections a $1,000 retention bonus, while alsoaggressively recruiting officers in other states"
311," When officers are treated like villains and other jobs are plentiful, it’s no wonder thatapplications nationally are down and resignations are up"
312, It’s no wonder that our youngpeople are saying “no thanks” to a career in public safety
313,"While we can’t fix attitudes in other states, we can certainly let our officers—and officersacross the country—know that in Iowa, they’re welcome and will receive the respect andsupport they deserve"
314, Most of what we do here in this building is about what happens in Iowa
315," It’s abouteducating our children in our schools, getting Iowans back to work, or just making surethat we, the government, aren’t standing in their way"
316, But Iowa is also a national and international leader; what we do here reverberates beyondour borders
317, That’s certainly true when it comes to agriculture and energy—especially when the twomeet
318, Iowa is a leader in renewable energy
319," In fact, we lead the nation in the production of bothethanol and biodiesel and the crops that make them"
320, Everyone knows that renewable fuel is important to Iowa
321, But D
322,C
323, is losing sight of itsimportance to the country
324,https://www
325,desmoinesregister
326,com/story/news/politics/2022/01/11/gove…dition-of-the-state-address-full-speech-iowa-legislature/9136531002/Page 15 of 17Iowa Gov
327," Kim Reynolds's 2022 Condition of the State full speech3/20/22, 9:56 PMTime and again—in administrations of both parties—the federal government has walkedaway from its commitment to renewable fuels, and we’ve had to bring them back"
